,char,tone,rime,ipa,tone_class
0,韡,上,尾,hjw+j,X
0,韤,入,月,mjot,E
0,韭,上,有,kjuw,X
0,韮,上,有,kjuw,X
0,韲,平,齊,tsej,L
0,音,平,侵B,'im,L
0,韵,去,問,hjun,H
0,韶,平,宵,dzyew,L
0,韺,平,庚,'jaeng,L
0,韻,去,問,hjun,H
0,響,上,養,xjang,X
0,頀,去,暮,hu,H
0,頂,上,迥,teng,X
0,頃,平,清A,khjwieng,L
0,項,上,講,haewng,X
0,順,去,稕,zywin,H
0,頇,平,寒,xan,L
0,須,平,虞,sju,L
0,頊,入,燭,ngjowk,E
0,頋,去,暮,ku,H
0,頌,平,鍾,yowng,L
0,頎,平,微,gj+j,L
0,頏,平,唐,hang,L
0,預,去,御,yo,H
0,頑,平,刪,ngwaen,L
0,頒,平,文,bjun,L
0,頓,去,慁,twon,H
0,頖,去,換,phan,H
0,頗,平,戈,pha,L
0,領,上,靜,ljeng,X
0,頞,入,曷,'at,E
0,頡,入,鎋,keat,E
0,頤,平,之,yi,L
0,頥,,,,
0,頦,平,咍,hoj,L
0,頩,平,青,pheng,L
0,頫,上,麌,pju,X
0,頬,入,怗,kep,E
0,頭,平,侯,duw,L
0,頮,去,隊,xwoj,H
0,頰,入,怗,kep,E
0,頳,,,,
0,頴,上,靜,yweng,X
0,頷,平,覃,hom,L
0,頸,平,清A,gjieng,L
0,頹,平,灰,dwoj,L
0,頺,,,,
0,頻,平,眞A,bjin,L
0,頼,去,泰,laj,H
0,頽,平,灰,dwoj,L
0,顆,上,果,khwa,X
0,顇,去,至,dzwij,H
0,顋,平,咍,soj,L
0,題,平,齊,dej,L
0,額,入,陌,ngaek,E
0,顏,平,刪,ngaen,L
0,顒,平,鍾,ngjowng,L
0,顓,平,仙,tsywen,L
0,顔,平,刪,ngaen,L
0,顖,去,震,sin,H
0,顗,上,尾,ngj+j,X
0,願,去,願,ngjwon,H
0,顙,上,蕩,sang,X
0,顛,平,先,ten,L
0,類,去,至,lwij,H
0,顢,平,桓,man,L
0,顥,上,晧,haw,X
0,顦,平,宵,dzjew,L
0,顧,去,暮,ku,H
0,顫,去,線,tsyen,H
0,顯,上,銑,xen,X
0,顰,平,眞A,bjin,L
0,顱,平,模,lu,L
0,顴,平,仙B,gjwen,L
0,風,平,東,pjuwng,L
0,颭,上,琰,tsyem,X
0,颯,入,合,sop,E
0,颸,平,之,tsrhi,L
0,颺,平,陽,yang,L
0,颻,平,宵,yew,L
0,颼,平,尤,srjuw,L
0,颾,平,豪,saw,L
0,颿,平,凡,bjom,L
0,飀,平,尤,ljuw,L
0,飂,平,尤,ljuw,L
0,飃,平,宵A,bjiew,L
0,飄,平,宵A,bjiew,L
0,飆,平,宵A,pjiew,L
0,飇,平,宵A,pjiew,L
0,飈,平,宵A,pjiew,L
0,飊,平,宵A,pjiew,L
0,飋,入,櫛,srit,E
0,飚,,,,
0,飛,平,微,pj+j,L
0,飜,平,元,phjon,L
0,食,去,志,yi,H
0,飡,,,,
0,飢,平,脂B,kij,L
0,飣,去,徑,teng,H
0,飥,入,鐸,thak,E
0,飧,平,魂,swon,L
0,飩,平,魂,dwon,L
0,飪,上,寑,nyim,X
0,飫,去,御,'jo,H
0,飬,去,線B,kjwen,H
0,飯,上,阮,bjon,X
0,飰,上,阮,bjon,X
0,飱,平,魂,swon,L
0,飲,上,寑B,'im,X
0,飴,平,之,yi,L
0,飺,平,支,dzje,L
0,飼,去,志,zi,H
0,飽,上,巧,paew,X
0,飾,入,職,syik,E
0,飿,,,,
0,餂,,,,
0,餅,上,靜A,pjieng,X
0,餈,平,脂,dzij,L
0,餉,平,陽,syang,L
0,養,上,養,yang,X
0,餌,去,志,nyi,H
0,餐,平,寒,tshan,L
0,餑,入,沒,bwot,E
0,餒,上,賄,nwoj,X
0,餓,去,箇,nga,H
0,餔,平,模,pu,L
0,餕,去,稕,tswin,H
0,餖,去,候,duw,H
0,餗,入,屋,suwk,E
0,餘,平,魚,yo,L
0,餙,入,職,syik,E
0,餛,平,魂,hwon,L
0,餞,上,獮,dzjen,X
0,餟,去,祭,trjwej,H
0,餠,上,靜A,pjieng,X
0,餡,,,,
0,餤,平,談,dam,L
0,餦,平,陽,trjang,L
0,餧,上,賄,nwoj,X
0,館,去,換,kwan,H
0,餪,上,緩,nwan,X
0,餫,平,魂,hwon,L
0,餬,平,模,hu,L
0,餭,平,唐,hwang,L
0,餱,平,侯,huw,L
0,餳,,,,
0,餵,去,寘,nrjwe,H
0,餶,,,,
0,餺,入,鐸,pak,E
0,餻,平,豪,kaw,L
0,餼,去,未,xj+j,H
0,餽,去,至B,gwij,H
0,餿,,,,
0,饁,入,葉,hjep,E
0,饅,平,桓,man,L
0,饆,入,質A,pjit,E
0,饉,去,震B,gin,H
0,饋,去,至B,gwij,H
0,饌,上,潸,dzrwaen,X
0,饍,去,線,dzyen,H
0,饐,去,至B,'ij,H
0,饑,平,脂B,kij,L
0,饒,平,宵,nyew,L
0,饔,平,鍾,'jowng,L
0,饕,平,豪,thaw,L
0,饗,上,養,xjang,X
0,饘,平,仙,tsyen,L
0,饜,平,鹽A,'jiem,L
0,饞,平,咸,dzream,L
0,饟,平,陽,syang,L
0,饠,平,歌,la,L
0,馀,平,魚,yo,L
0,首,上,有,syuw,X
0,馗,平,脂B,gwij,L
0,馘,入,麥,kweak,E
0,香,平,陽,xjang,L
0,馡,平,微,pj+j,L
0,馥,入,屋,bjuwk,E
0,馨,平,青,xeng,L
0,馬,上,馬,mae,X
0,馭,去,御,ngjo,H
0,馮,平,東,bjuwng,L
0,馱,平,歌,da,L
0,馳,平,支,drje,L
0,馴,平,諄,zwin,L
0,馵,去,遇,tsyu,H
0,馹,入,質,nyit,E
0,馺,入,合,sop,E
0,馿,平,魚,ljo,L
0,駁,入,覺,paewk,E
0,駃,去,夬,khwaej,H
0,駄,,,,
0,駈,平,虞,khju,L
0,駉,平,青,kweng,L
0,駐,去,遇,trju,H
0,駑,平,模,nu,L
0,駒,平,虞,kju,L
0,駔,上,姥,dzu,X
0,駕,去,禡,kae,H
0,駘,平,咍,doj,L
0,駙,去,遇,bju,H
0,駛,上,止,sri,X
0,駝,平,歌,da,L
0,駞,平,歌,da,L
0,駟,去,至,sij,H
0,駡,上,馬,mae,X
0,駢,平,先,ben,L
0,駬,上,止,nyi,X
0,駭,上,駭,heaj,X
0,駮,入,覺,paewk,E
0,駱,入,鐸,lak,E
0,駸,平,侵,tshim,L
0,駻,去,翰,han,H
0,駿,去,稕,tswin,H
0,騀,上,哿,nga,X
0,騁,上,靜,trhjeng,X
0,騂,平,清,sjweng,L
0,騃,上,止,zri,X
0,騄,入,燭,ljowk,E
0,騅,平,脂,tsywij,L
0,騋,平,咍,loj,L
0,騍,,,,
0,騎,平,支B,gje,L
0,騏,平,之,gi,L
0,騐,去,豔B,ngjem,H
0,騑,平,微,phj+j,L
0,騕,上,篠,'ew,X
0,騖,去,遇,mju,H
0,騘,平,東,tshuwng,L
0,騙,去,線A,phjien,H
0,騠,平,齊,dej,L
0,騣,平,東,tsuwng,L
0,騤,平,脂B,gwij,L
0,騧,平,佳,kwea,L
0,騩,平,脂B,kwij,L
0,騫,平,仙B,khjen,L
0,騭,入,質,tsyit,E
0,騮,平,尤,ljuw,L
0,騰,平,登,dong,L
0,騶,平,尤,tsrjuw,L
0,騷,平,豪,saw,L
0,騾,平,戈,lwa,L
0,驀,入,陌,maek,E
0,驂,平,覃,tshom,L
0,驃,去,笑A,bjiew,H
0,驄,平,東,tshuwng,L
0,驅,平,虞,khju,L
0,驆,,,,
0,驊,平,麻,hwae,L
0,驌,入,屋,sjuwk,E
0,驍,平,蕭,kew,L
0,驎,平,眞,lin,L
0,驏,,,,
0,驔,上,忝,dem,X
0,驕,平,宵B,kjew,L
0,驗,去,豔B,ngjem,H
0,驚,平,庚,kjaeng,L
0,驛,入,昔,yek,E
0,驟,去,宥,dzrjuw,H
0,驢,平,魚,ljo,L
0,驤,平,陽,sjang,L
0,驥,去,至B,kij,H
0,驦,平,陽,srjang,L
0,驩,平,桓,xwan,L
0,驪,平,支,lje,L
0,骨,入,沒,kwot,E
0,骫,上,紙B,'jwe,X
0,骭,去,翰,kan,H
0,骯,平,唐,hang,L
0,骰,平,侯,duw,L
0,骳,上,紙B,mje,X
0,骸,平,皆,heaj,L
0,骹,平,肴,khaew,L
0,骼,入,陌,kaek,E
0,骾,上,梗,kaeng,X
0,髀,上,紙A,pjie,X
0,髁,平,戈,khwa,L
0,髂,去,禡,khae,H
0,髆,入,鐸,pak,E
0,髇,平,肴,xaew,L
0,髏,平,侯,luw,L
0,髐,,,,
0,髑,入,屋,duwk,E
0,髒,上,蕩,tsang,X
0,髓,上,紙,sjwe,X
0,體,上,薺,thej,X
0,高,平,豪,kaw,L
0,髙,平,豪,kaw,L
0,髡,平,魂,khwon,L
0,髣,平,唐,bang,L
0,髦,平,之,li,L
0,髧,上,感,dom,X
0,髩,,,,
0,髪,入,月,pjot,E
0,髫,平,蕭,dew,L
0,髭,,,,
0,髮,入,月,pjot,E
0,髯,平,鹽,nyem,L
0,髴,去,未,phj+j,H
0,髻,去,霽,kej,H
0,髼,平,東,buwng,L
0,髽,平,麻,tsrwae,L
0,髾,平,肴,sraew,L
0,髿,平,戈,swa,L
0,鬂,去,震A,pjin,H
0,鬃,平,東,tsuwng,L
0,鬅,平,東,buwng,L
0,鬆,平,冬,sowng,L
0,鬈,平,仙B,gjwen,L
0,鬉,平,東,tsuwng,L
0,鬌,平,支,drjwe,L
0,鬍,平,模,hu,L
0,鬐,平,脂B,gij,L
0,鬒,上,軫,tsyin,X
0,鬖,平,談,sam,L
0,鬘,平,刪,maen,L
0,鬙,平,登,song,L
0,鬚,平,虞,sju,L
0,鬛,,,,
0,鬟,平,刪,hwaen,L
0,鬢,去,震A,pjin,H
0,鬣,入,葉,ljep,E
0,鬥,上,厚,tuw,X
0,鬧,去,效,nraew,H
0,鬨,去,送,huwng,H
0,鬪,去,候,tuw,H
0,鬬,去,候,tuw,H
0,鬭,去,候,tuw,H
0,鬮,,,,
0,鬯,去,漾,trhjang,H
0,鬰,入,物,'jut,E
0,鬱,入,屋,'juwk,E
0,鬲,入,麥,keak,E
0,鬴,上,麌,bju,X
0,鬵,平,侵,zim,L
0,鬷,平,東,tsuwng,L
0,鬻,入,屋,yuwk,E
0,鬼,上,尾,kjw+j,X
0,魁,平,灰,khwoj,L
0,魂,,,,
0,魃,入,末,bat,E
0,魄,入,鐸,thak,E
0,魅,去,至B,mij,H
0,魈,平,宵,sjew,L
0,魋,平,灰,dwoj,L
0,魍,上,養,mjang,X
0,魎,上,養,ljang,X
0,魏,平,微,ngjw+j,L
0,魑,平,支,trhje,L
0,魔,平,戈,ma,L
0,魘,上,琰A,'jiem,X
0,魚,平,魚,ngjo,L
0,魨,,,,
0,魯,上,姥,lu,X
0,魴,平,陽,bjang,L
0,鮀,平,歌,da,L
0,鮆,平,支,tsje,L
0,鮎,平,添,nem,L
0,鮐,平,咍,thoj,L
0,鮑,上,巧,baew,X
0,鮒,去,遇,bju,H
0,鮓,上,馬,tsrae,X
0,鮪,上,旨,hwij,X
0,鮫,平,肴,kaew,L
0,鮭,平,齊,kwej,L
0,鮮,平,仙,sjen,L
0,鮰,,,,
0,鮹,平,宵,sjew,L
0,鯀,上,混,kwon,X
0,鯁,上,梗,kaeng,X
0,鯈,平,尤,drjuw,L
0,鯉,上,止,li,X
0,鯔,平,之,tsri,L
0,鯖,平,清,tsyeng,L
0,鯢,平,齊,ngej,L
0,鯤,平,魂,kwon,L
0,鯨,平,庚,gjaeng,L
0,鯪,平,蒸,ling,L
0,鯫,平,虞,tshju,L
0,鯶,上,混,hwon,X
0,鯽,入,昔,tsjek,E
0,鯿,平,刪,paen,L
0,鰈,入,盍,thap,E
0,鰌,平,尤,tshjuw,L
0,鰍,平,尤,tshjuw,L
0,鰐,入,鐸,ngak,E
0,鰒,入,屋,bjuwk,E
0,鰕,平,麻,hae,L
0,鰣,平,之,dzyi,L
0,鰥,平,山,kwean,L
0,鰭,平,脂B,gij,L
0,鰲,平,豪,ngaw,L
0,鰵,上,軫B,min,X
0,鰷,平,蕭,dew,L
0,鰻,平,桓,man,L
0,鱅,平,鍾,yowng,L
0,鱉,入,薛A,pjiet,E
0,鱍,入,末,pat,E
0,鱏,平,侵,zim,L
0,鱒,上,混,dzwon,X
0,鱔,上,獮,dzyen,X
0,鱖,去,祭B,kjwej,H
0,鱗,平,眞,lin,L
0,鱘,,,,
0,鱟,去,候,huw,H
0,鱠,去,泰,kwaj,H
0,鱣,平,仙,trjen,L
0,鱧,上,薺,lej,X
0,鱭,上,薺,dzej,X
0,鱷,入,鐸,ngak,E
0,鱸,平,模,lu,L
0,鱼,平,魚,ngjo,L
0,鲇,,,,
0,鳀,平,齊,dej,L
0,鳙,平,鍾,yowng,L
0,鳠,去,暮,hu,H
0,鳥,上,篠,tew,X
0,鳧,平,虞,bju,L
0,鳩,平,尤,kjuw,L
0,鳬,,,,
0,鳭,平,肴,traew,L
0,鳯,去,送,bjuwng,H
0,鳲,平,脂,syij,L
0,鳳,去,送,bjuwng,H
0,鳴,平,庚,mjaeng,L
0,鳶,平,仙,ywen,L
0,鳷,平,支,tsye,L
0,鳿,入,燭,ngjowk,E
0,鴂,去,霽,kwej,H
0,鴆,平,覃,tom,L
0,鴇,上,晧,paw,X
0,鴈,去,諫,ngaen,H
0,鴉,平,麻,'ae,L
0,鴐,平,麻,kae,L
0,鴒,平,青,leng,L
0,鴛,平,元,'jwon,L
0,鴝,平,虞,gju,L
0,鴞,平,蕭,kew,L
0,鴟,平,脂,tsyhij,L
0,鴣,平,模,ku,L
0,鴦,平,陽,'jang,L
0,鴨,入,狎,'aep,E
0,鴯,平,之,nyi,L
0,鴰,入,末,kwat,E
0,鴻,平,東,huwng,L
0,鴿,入,合,kop,E
0,鵁,平,肴,kaew,L
0,鵂,平,尤,xjuw,L
0,鵃,平,宵,tsyew,L
0,鵄,平,脂,tsyhij,L
0,鵊,入,洽,keap,E
0,鵑,平,先,kwen,L
0,鵒,入,燭,yowk,E
0,鵓,入,沒,bwot,E
0,鵙,入,錫,kwek,E
0,鵜,平,脂,yij,L
0,鵝,平,歌,nga,L
0,鵞,平,歌,nga,L
0,鵠,入,沃,howk,E
0,鵡,上,麌,mju,X
0,鵩,入,屋,bjuwk,E
0,鵪,,,,
0,鵬,平,登,bong,L
0,鵯,平,支A,pjie,L
0,鵰,平,蕭,tew,L
0,鵲,入,藥,tshjak,E
0,鵳,平,先,ken,L
0,鵶,平,麻,'ae,L
0,鵷,平,元,'jwon,L
0,鵽,入,末,twat,E
0,鵾,平,魂,kwon,L
0,鶂,入,錫,ngek,E
0,鶃,入,錫,ngek,E
0,鶄,平,清,tsjeng,L
0,鶉,平,諄,dzywin,L
0,鶊,平,庚,kaeng,L
0,鶋,平,魚,kjo,L
0,鶌,入,物,kjut,E
0,鶑,,,,
0,鶒,,,,
0,鶖,平,尤,tshjuw,L
0,鶘,平,模,hu,L
0,鶚,入,鐸,ngak,E
0,鶡,入,曷,hat,E
0,鶢,平,元,hjwon,L
0,鶤,平,魂,kwon,L
0,鶩,去,遇,mju,H
0,鶬,平,唐,tshang,L
0,鶯,平,耕,'eang,L
0,鶱,平,元,xjon,L
0,鶴,入,鐸,hak,E
0,鶵,平,虞,dzrju,L
0,鶹,平,尤,ljuw,L
0,鶺,,,,
0,鶻,入,沒,kwot,E
0,鶼,平,添,kem,L
0,鶿,平,之,dzi,L
0,鷀,平,之,tsi,L
0,鷁,入,錫,ngek,E
0,鷂,平,宵,yew,L
0,鷃,去,諫,'aen,H
0,鷄,平,齊,kej,L
0,鷅,入,質,lit,E
0,鷓,去,禡,tsyae,H
0,鷖,平,齊,'ej,L
0,鷗,平,侯,'uw,L
0,鷙,去,至,tsyij,H
0,鷟,入,覺,dzraewk,E
0,鷠,,,,
0,鷤,平,齊,dej,L
0,鷥,,,,
0,鷦,平,宵,tsjew,L
0,鷩,上,養,tsyhang,X
0,鷫,入,屋,sjuwk,E
0,鷯,平,蕭,lew,L
0,鷰,平,先,'en,L
0,鷲,去,宥,dzjuw,H
0,鷴,平,山,hean,L
0,鷸,入,術,ywit,E
0,鷹,平,蒸,'ing,L
0,鷺,去,暮,lu,H
0,鷾,去,志,'i,H
0,鸀,入,燭,tsyowk,E
0,鸂,平,齊,khej,L
0,鸇,平,仙,tsyen,L
0,鸊,,,,
0,鸎,平,耕,'eang,L
0,鸑,入,覺,ngaewk,E
0,鸒,平,魚,yo,L
0,鸕,平,模,lu,L
0,鸘,平,陽,srjang,L
0,鸚,平,耕,'eang,L
0,鸛,去,換,kwan,H
0,鸜,平,虞,gju,L
0,鸝,平,支,lje,L
0,鸞,平,桓,lwan,L
0,鹴,平,陽,srjang,L
0,鹵,平,齊,sej,L
0,鹹,平,咸,heam,L
0,鹺,平,歌,dza,L
0,鹽,平,鹽,yem,L
0,鹿,入,屋,luwk,E
0,麀,平,尤,'juw,L
0,麂,上,旨B,kij,X
0,麄,平,模,tshu,L
0,麇,平,眞B,kwin,L
0,麈,上,麌,tsyu,X
0,麋,平,脂B,mij,L
0,麏,平,眞B,kwin,L
0,麑,平,齊,ngej,L
0,麒,平,之,gi,L
0,麓,入,屋,luwk,E
0,麕,平,眞B,kwin,L
0,麗,平,支,lje,L
0,麚,平,麻,kae,L
0,麛,平,齊,mej,L
0,麝,去,禡,zyae,H
0,麞,平,陽,tsyang,L
0,麟,平,眞,lin,L
0,麤,平,模,tshu,L
0,麥,入,麥,meak,E
0,麦,入,麥,meak,E
0,麨,上,小,tsyhew,X
0,麩,平,虞,phju,L
0,麪,去,霰,men,H
0,麯,入,屋,khjuwk,E
0,麰,平,尤,mjuw,L
0,麴,入,屋,khjuwk,E
0,麵,去,霰,men,H
0,麹,入,屋,khjuwk,E
0,麻,平,麻,mae,L
0,麼,上,果,ma,X
0,麽,上,果,ma,X
0,麾,平,支B,xjwe,L
0,黁,平,魂,nwon,L
0,黃,平,唐,hwang,L
0,黄,平,唐,hwang,L
0,黅,平,侵B,kim,L
0,黌,平,庚,hwaeng,L
0,黍,上,語,syo,X
0,黎,平,齊,lej,L
0,黏,平,鹽,nrjem,L
0,黐,平,支,lje,L
0,黑,入,德,xok,E
0,黒,入,德,xok,E
0,黔,平,侵B,gim,L
0,默,入,德,mok,E
0,黙,入,德,mok,E
0,黛,去,代,doj,H
0,黜,入,術,trhwit,E
0,黝,平,脂A,'jij,L
0,點,上,忝,tem,X
0,黟,平,脂A,'jij,L
0,黠,入,鎋,heat,E
0,黥,平,庚,gjaeng,L
0,黧,平,齊,lej,L
0,黨,上,蕩,tang,X
0,黮,上,感,dom,X
0,黯,平,咸,'eam,L
0,黲,上,感,tshom,X
0,黳,平,齊,'ej,L
0,黷,入,屋,duwk,E
0,黻,入,物,pjut,E
0,黼,上,麌,pju,X
0,黽,上,軫A,mjin,X
0,黿,平,元,ngjwon,L
0,鼀,入,屋,tshjuwk,E
0,鼂,平,宵,drjew,L
0,鼃,平,佳,'wea,L
0,鼇,平,豪,ngaw,L
0,鼈,入,薛A,pjiet,E
0,鼉,平,歌,da,L
0,鼎,上,迥,teng,X
0,鼐,上,海,noj,X
0,鼓,上,姥,ku,X
0,鼔,上,姥,ku,X
0,鼕,平,冬,towng,L
0,鼗,平,豪,daw,L
0,鼙,平,齊,bej,L
0,鼛,平,豪,kaw,L
0,鼠,上,語,syo,X
0,鼪,平,庚,sraeng,L
0,鼬,去,宥,yuw,H
0,鼯,平,模,ngu,L
0,鼴,上,阮,'jon,X
0,鼻,去,至A,bjij,H
0,鼾,平,寒,xan,L
0,齁,平,侯,xuw,L
0,齅,去,宥,xjuw,H
0,齊,平,齊,dzej,L
0,齋,平,皆,tsreaj,L
0,齎,平,脂,tsij,L
0,齏,平,齊,tsej,L
0,齒,上,止,tsyhi,X
0,齓,,,,
0,齔,上,𧤛,tsrhin,X
0,齕,入,麧,hot,E
0,齖,平,麻,ngae,L
0,齗,平,欣,ngj+n,L
0,齚,入,陌,dzraek,E
0,齟,上,語,dzrjo,X
0,齡,平,青,leng,L
0,齦,平,欣,ngj+n,L
0,齧,入,屑,nget,E
0,齩,平,肴,kaew,L
0,齪,入,覺,tsrhaewk,E
0,齬,平,魚,ngjo,L
0,齰,去,禡,dzrae,H
0,齲,上,麌,khju,X
0,齷,入,覺,'aewk,E
0,齼,上,語,tsrhjo,X
0,龍,平,鍾,ljowng,L
0,龎,平,江,maewng,L
0,龐,平,江,maewng,L
0,龔,平,鍾,kjowng,L
0,龕,平,覃,khom,L
0,龜,平,脂B,kwij,L
0,龠,入,藥,yak,E
0,龢,平,戈,hwa,L
0,,,,,
0,,,,,
0,﨑,,,,
0,𠎝,平,仙B,khjen,L
0,𠜱,平,齊,phej,L
0,𠤷,,,,
0,𠵣,,,,
0,𠸻,,,,
0,𠺕,,,,
0,𠻳,,,,
0,𠿕,去,笑B,khjew,H
0,𡋯,入,沒,bwot,E
0,𡎺,入,屋,tsrjuwk,E
0,𡏖,,,,
0,𡡉,平,戈,ma,L
0,𡵻,,,,
0,𡷾,,,,
0,𡼭,,,,
0,𡽱,,,,
0,𢄼,平,虞,sju,L
0,𢈪,,,,
0,𢍰,,,,
0,𢔄,,,,
0,𢬵,去,問,pjun,H
0,𢶖,,,,
0,𢼮,,,,
0,𣀃,平,鹽,ljem,L
0,𣂏,,,,
0,𣔻,入,沒,dwot,E
0,𣗖,,,,
0,𣜂,,,,
0,𣡬,,,,
0,𣡶,平,鹽,yem,L
0,𣯶,,,,
0,𣰦,,,,
0,𣸩,,,,
0,𤃩,,,,
0,𤓉,平,仙,nyen,L
0,𤕠,聲,五模,,逸
0,𤞇,,,,
0,𤠔,,,,
0,𤫤,,,,
0,𤬊,,,,
0,𤱶,,,,
0,𤲬,平,仙,nywen,L
0,𤺩,,,,
0,𥉂,,,,
0,𥉌,,,,
0,𥉍,平,之,tsyhi,L
0,𥊚,,,,
0,𥏌,,,,
0,𥓂,,,,
0,𥗤,,,,
0,𥜐,,,,
0,𥝧,去,禡,bae,H
0,𥪁,,,,
0,𥬒,,,,
0,𥰭,平,歌,dza,L
0,𥱧,,,,
0,𥲤,,,,
0,𥷨,,,,
0,𦋺,,,,
0,𦍩,上,姥,ku,X
0,𦜩,,,,
0,𦝰,,,,
0,𦡂,,,,
0,𦡱,,,,
0,𦨖,去,效,tsrhaew,H
0,𦨰,平,鍾,gjowng,L
0,𦨴,平,東,duwng,L
0,𦩆,,,,
0,𦩘,,,,
0,𦩠,,,,
0,𦪪,,,,
0,𦫊,平,青,leng,L
0,𦶜,,,,
0,𧃲,,,,
0,𧉠,去,志,tshi,H
0,𧍧,平,咸,xeam,L
0,𧔞,平,元,ngjwon,L
0,𧟌,去,箇,la,H
0,𧤺,,,,
0,𧥄,入,緝,tsrip,E
0,𧥆,,,,
0,𧦧,,,,
0,𧳽,,,,
0,𨁝,,,,
0,𨇨,入,屑,set,E
0,𨈀,,,,
0,𨍏,入,鐸,dak,E
0,𨍽,,,,
0,𨔤,,,,
0,𨠵,,,,
0,𨢎,,,,
0,𨵚,,,,
0,𩃎,,,,
0,𩃱,,,,
0,𩅨,平,侵,dzrim,L
0,𩆑,平,桓,swan,L
0,𩆓,,,,
0,𩉙,,,,
0,𩉾,,,,
0,𩊓,,,,
0,𩍐,,,,
0,𩕳,上,迥,neng,X
0,𩖼,入,物,pjut,E
0,𩘶,,,,
0,𩛿,平,清,zjeng,L
0,𩜾,平,仙,tsyen,L
0,𩥇,去,線,trjen,H
0,𩩉,,,,
0,𩭤,,,,
0,𩮀,平,東,tsuwng,L
0,𩰀,,,,
0,𩷱,,,,
0,𩼎,,,,
0,𩾐,,,,
0,𪁟,,,,
0,𪅎,,,,
0,𪈺,,,,
0,𪕋,上,有,ljuw,X
0,𪟷,,,,
0,𪢬,,,,
0,𪾾,,,,
0,𫂙,,,,
0,𫅑,,,,
0,𫇢,,,,
0,𬋖,,,,
0,𮪃,,,,
0,𮫃,,,,
0,𮭗,,,,
